address,full_address,Latitude,Longitude
31 BEDOK STH AVE 2 SINGAPORE,"31, Bedok South Avenue 2, Bedok, Singapore, Southeast, 460031, Singapore",1.3230053,103.93818007949491
716 BEDOK RESERVOIR RD SINGAPORE,"716, Bedok Reservoir Road, Bedok, Singapore, Northeast, 470716, Singapore",1.3378126,103.92484650903856
725 BEDOK RESERVOIR RD SINGAPORE,"725, Bedok Reservoir Road, Reservoir View, Bedok, Singapore, Northeast, 470725, Singapore",1.3375322,103.92873260856547
22 SIN MING RD SINGAPORE,"22, Sin Ming Road, Sin Ming, Bishan, Singapore, Central, 575625, Singapore",1.35741025,103.83946944734114
24 SIN MING RD SINGAPORE,"24A, Sin Ming Road, Sin Ming Ville, Bishan, Singapore, Central, 575624, Singapore",1.3552688000000002,103.83673466651769
309 SHUNFU RD SINGAPORE,"309, Shunfu Road, Shunfu Gardens, Bishan, Singapore, Central, 570309, Singapore",1.3509665,103.83779992999195
304 SHUNFU RD SINGAPORE,"304, Shunfu Road, Shunfu Gardens, Bishan, Singapore, Central, 570304, Singapore",1.3501424499999999,103.83810101007113
308 SHUNFU RD SINGAPORE,"308, Shunfu Road, Shunfu Gardens, Bishan, Singapore, Central, 570308, Singapore",1.3505014,103.83754580422493
310 SHUNFU RD SINGAPORE,"310, Shunfu Road, Bishan, Singapore, Central, 570310, Singapore",1.3508422,103.83878627984174
4 HILLVIEW AVE SINGAPORE,"Hillview Avenue, Bukit Batok, Southwest, 669592, Singapore",1.3589694,103.7635553
6 HILLVIEW AVE SINGAPORE,"Hillview Avenue, Bukit Batok, Southwest, 669592, Singapore",1.3589694,103.7635553
2 HILLVIEW AVE SINGAPORE,"Hillview Avenue, Bukit Batok, Southwest, 669592, Singapore",1.3589694,103.7635553
33 TAMAN HO SWEE SINGAPORE,"Taman Ho Swee, Bukit Ho Swee View, Bukit Merah, Singapore, Central, 169565, Singapore",1.2877073,103.8307357
7 TELOK BLANGAH CRES SINGAPORE,"7, Telok Blangah Crescent, Mount Faber View, Bukit Merah, Singapore, Central, 090009, Singapore",1.2783411,103.81937516134968
40 BEO CRES SINGAPORE,"Beo Crescent Food Centre, 40, Beo Crescent, The Beo Crescent, Bukit Merah, Singapore, Central, 160040, Singapore",1.2888364,103.8273436
44 TELOK BLANGAH DR SINGAPORE,"44, Telok Blangah Drive, Blangah Court, Bukit Merah, Singapore, Southwest, 100044, Singapore",1.2717429500000001,103.81118661871173
46 TELOK BLANGAH DR SINGAPORE,"Domino's Pizza, 46, Telok Blangah Drive, Bukit Merah, Singapore, Southwest, 100046, Singapore",1.2715752,103.8099378
103 DEPOT RD SINGAPORE,"103B, Depot Road, Bukit Merah, Singapore, Southwest, 109754, Singapore",1.2808166,103.8131738095191
110 DEPOT RD SINGAPORE,"110, Depot Road, Bukit Merah, Singapore, Southwest, 100108, Singapore",1.2814526499999999,103.80878860473317
42 TELOK BLANGAH RISE SINGAPORE,"42, Telok Blangah Rise, Radin Mas, Bukit Merah, Singapore, Central, 090112, Singapore",1.2709196999999999,103.82277245
96 HENDERSON RD SINGAPORE,"96, Henderson Road, Bukit Merah, Singapore, Central, 151116, Singapore",1.2869326,103.8210619
77 INDUS RD SINGAPORE,"Blk 77, 77, Indus Road, Bukit Merah, Singapore, Central, 169640, Singapore",1.29120165,103.82668427359968
78 INDUS RD SINGAPORE,"Blk 78, 78, Indus Road, Bukit Merah, Singapore, Central, 169640, Singapore",1.29127755,103.82746172254511
128 BT MERAH VIEW SINGAPORE,"Bt Merah View, Bukit Merah, Singapore, Central, 150121, Singapore",1.2839523,103.822319
130 BT MERAH VIEW SINGAPORE,"Bt Merah View, Bukit Merah, Singapore, Central, 150121, Singapore",1.2839523,103.822319
119 BT MERAH VIEW SINGAPORE,"Bt Merah View, Bukit Merah, Singapore, Central, 150121, Singapore",1.2839523,103.822319
114 BT MERAH VIEW SINGAPORE,"Bt Merah View, Bukit Merah, Singapore, Central, 150121, Singapore",1.2839523,103.822319
5 TELOK BLANGAH CRES SINGAPORE,"5, Telok Blangah Crescent, Mount Faber View, Bukit Merah, Singapore, Central, 090009, Singapore",1.27866735,103.81924021016684
105 HENDERSON CRES SINGAPORE,"Henderson Crescent, Hendersonville, Bukit Merah, Singapore, Central, 151106, Singapore",1.2890964,103.8220094
12 TELOK BLANGAH CRES SINGAPORE,"12, Telok Blangah Crescent, Mount Faber View, Bukit Merah, Singapore, Central, 090009, Singapore",1.2772003,103.81960839999999
8 TELOK BLANGAH CRES SINGAPORE,"8, Telok Blangah Crescent, Telok Blangah, Bukit Merah, Singapore, Central, 090008, Singapore",1.2777937499999998,103.81932487108878
18 TELOK BLANGAH CRES SINGAPORE,"18, Telok Blangah Crescent, Mount Faber View, Bukit Merah, Singapore, Central, 090009, Singapore",1.2778847999999998,103.82255315
16 TELOK BLANGAH CRES SINGAPORE,"16, Telok Blangah Crescent, Mount Faber View, Bukit Merah, Singapore, Central, 090009, Singapore",1.2780475,103.82150331414044
13 TELOK BLANGAH CRES SINGAPORE,"13, Telok Blangah Crescent, Mount Faber View, Bukit Merah, Singapore, Central, 090009, Singapore",1.27816925,103.8204779
62 TELOK BLANGAH HTS SINGAPORE,"Telok Blangah Heights, Alexandra, Southwest, 100085, Singapore",1.277854,103.8086075
63 TELOK BLANGAH HTS SINGAPORE,"Telok Blangah Heights, Alexandra, Southwest, 100085, Singapore",1.277854,103.8086075
60 TELOK BLANGAH HTS SINGAPORE,"60, Telok Blangah Heights, Blangah Garden, Bukit Merah, Singapore, Southwest, 100060, Singapore",1.2760851999999998,103.81220033292615
55 TELOK BLANGAH DR SINGAPORE,"55, Telok Blangah Drive, Blangah View, Bukit Merah, Singapore, Southwest, 100055, Singapore",1.27397095,103.8122757391163
75 TELOK BLANGAH DR SINGAPORE,"75, Telok Blangah Drive, Bukit Merah, Singapore, Southwest, 100075, Singapore",1.2748762,103.80868667363657
7 EVERTON PK SINGAPORE,"7, Neil Road, Everton Park, Bukit Merah, Singapore, Central, 080007, Singapore",1.27704765,103.83934681006944
3 EVERTON PK SINGAPORE,"3, Everton Road, Everton Park, Bukit Merah, Singapore, Central, 080003, Singapore",1.2771618500000002,103.83870224710375
20 REDHILL CL SINGAPORE,"20, Redhill Close, Bukit Merah, Singapore, Central, 151022, Singapore",1.2867348,103.81729762147825
13 REDHILL CL SINGAPORE,"13, Redhill Close, Redhill Gardens, Bukit Merah, Singapore, Central, 151013, Singapore",1.2854169999999998,103.81691884560618
19 REDHILL CL SINGAPORE,"19, Redhill Close, Redhill Gardens, Bukit Merah, Singapore, Central, 151019, Singapore",1.28604615,103.8178417
28 HOY FATT RD SINGAPORE,"Istimawa Nasi Padang, 28, Hoy Fatt Road, Bukit Merah, Singapore, Central, 151028, Singapore",1.2869466,103.8102072
29 HAVELOCK RD SINGAPORE,"Havelock Road, Bukit Merah, Singapore, Central, 161022, Singapore",1.2887995,103.8296206
18 TAMAN HO SWEE SINGAPORE,"Taman Ho Swee, Bukit Ho Swee View, Bukit Merah, Singapore, Central, 169565, Singapore",1.2877073,103.8307357
30 JLN KLINIK SINGAPORE,"Jalan Klinik, Bukit Merah, Singapore, Central, 161022, Singapore",1.2873011,103.8288312
26 JLN KLINIK SINGAPORE,"Jalan Klinik, Bukit Merah, Singapore, Central, 161022, Singapore",1.2873011,103.8288312
28 JLN KLINIK SINGAPORE,"Jalan Klinik, Bukit Merah, Singapore, Central, 161022, Singapore",1.2873011,103.8288312
22 HAVELOCK RD SINGAPORE,"22, Havelock Road, Bukit Merah, Singapore, Central, 161022, Singapore",1.2885685,103.8293024
37 JLN RUMAH TINGGI SINGAPORE,"37, Jalan Rumah Tinggi, Rumah Tinggi View, Bukit Merah, Singapore, Central, 150037, Singapore",1.2891887999999998,103.80919904713744
36 BEO CRES SINGAPORE,"36, Beo Crescent, The Beo Crescent, Bukit Merah, Singapore, Central, 160040, Singapore",1.2883027,103.8271796
41 KIM CHENG ST SINGAPORE,"Kim Cheng Street, Tiong Bahru Estate, Bukit Merah, Singapore, Central, 168898, Singapore",1.2845581,103.8319423
47 MOH GUAN TER SINGAPORE,"Moh Guan Terrace, Bukit Merah, Singapore, Central, 160078, Singapore",1.2836697,103.8301452
34 TELOK BLANGAH WAY SINGAPORE,"Telok Blangah Way, Telok Blangah, Bukit Merah, Singapore, Central, 098803, Singapore",1.2776297,103.8178458
129 KIM TIAN RD SINGAPORE,"129, Kim Tian Road, Bukit Merah, Singapore, Central, 169263, Singapore",1.281169,103.8288852
120 BT MERAH VIEW SINGAPORE,"Bt Merah View, Bukit Merah, Singapore, Central, 150121, Singapore",1.2839523,103.822319
111 BT MERAH VIEW SINGAPORE,"Bt Merah View, Bukit Merah, Singapore, Central, 151116, Singapore",1.2859064,103.8222049
57 TELOK BLANGAH HTS SINGAPORE,"57, Telok Blangah Heights, Blangah View, Bukit Merah, Singapore, Southwest, 100057, Singapore",1.2746403499999999,103.81262896125003
54 TELOK BLANGAH DR SINGAPORE,"54, Telok Blangah Drive, Blangah View, Bukit Merah, Singapore, Southwest, 100054, Singapore",1.27359385,103.81204234243569
69 TELOK BLANGAH HTS SINGAPORE,"Telok Blangah Heights, Alexandra, Southwest, 100085, Singapore",1.277854,103.8086075
51 TELOK BLANGAH DR SINGAPORE,"Telok Blangah Neighbourhood Police Post, 51, Telok Blangah Drive, Bukit Merah, Singapore, Southwest, 100051, Singapore",1.2735126,103.8097031
101 HENDERSON CRES SINGAPORE,"Henderson Crescent, Hendersonville, Bukit Merah, Singapore, Central, 151106, Singapore",1.2890964,103.8220094
103 HENDERSON CRES SINGAPORE,"Henderson Crescent, Hendersonville, Bukit Merah, Singapore, Central, 151106, Singapore",1.2890964,103.8220094
4 EVERTON PK SINGAPORE,"4, Cantonment Road, Everton Park, Bukit Merah, Singapore, Central, 080004, Singapore",1.27690295,103.84007860310948
48 TELOK BLANGAH DR SINGAPORE,"48, Telok Blangah Drive, Blangah Court, Bukit Merah, Singapore, Southwest, 100048, Singapore",1.2723789,103.81066410657309
73 TELOK BLANGAH HTS SINGAPORE,"73, Telok Blangah Heights, Bukit Merah, Singapore, Southwest, 100073, Singapore",1.2757389,103.80927229876477
72 TELOK BLANGAH HTS SINGAPORE,"72, Telok Blangah Heights, Bukit Merah, Singapore, Southwest, 100072, Singapore",1.2761007,103.80965137784568
66 TELOK BLANGAH DR SINGAPORE,"66, Telok Blangah Drive, Blangah View, Bukit Merah, Singapore, Southwest, 100066, Singapore",1.2741438999999999,103.80972190225873
8 EMPRESS RD SINGAPORE,"Dr. W Family Clinic, 8, Empress Road, Farrer Gardens, Bukit Timah, Northwest, 268853, Singapore",1.3165401,103.8055357
4 QUEEN'S RD SINGAPORE,"Queen's Road, Bukit Timah, Northwest, 269694, Singapore",1.3218684,103.81043
6 FARRER RD SINGAPORE,"Farrer Road, Tanglin, Singapore, Central, 268836, Singapore",1.3137296,103.8045085
8 JLN KUKOH SINGAPORE,"8, Jalan Kukoh, People's Park, Outram, Singapore, Central, 169875, Singapore",1.2871703,103.8394515
22 OUTRAM PK SINGAPORE,"Outram Park, People's Park, Outram, Singapore, Central, 169879, Singapore",1.2847145,103.8381278
12 SHORT ST SINGAPORE,"Short Street, Selegie, Rochor, Singapore, Central, 189970, Singapore",1.3039151,103.851836
13 SHORT ST SINGAPORE,"Short Street, Selegie, Rochor, Singapore, Central, 189970, Singapore",1.3039151,103.851836
8 SELEGIE RD SINGAPORE,"Selegie Road, Selegie, Rochor, Singapore, Central, 228673, Singapore",1.3049244,103.85081
264 WATERLOO ST SINGAPORE,"264, Waterloo Street, Selegie, Rochor, Singapore, Central, 187967, Singapore",1.2990189,103.85228012766837
271 QUEEN ST SINGAPORE,"271, Queen Street, Selegie, Rochor, Singapore, Central, 180271, Singapore",1.3009377500000001,103.85398119999999
664 BUFFALO RD SINGAPORE,"664, Buffalo Road, Little India, Rochor, Singapore, Central, 210664, Singapore",1.3061204499999999,103.8511806464665
640 ROWELL RD SINGAPORE,"Rowell Road, Little India, Rochor, Singapore, Central, 207995, Singapore",1.3087409,103.8546331
2 ROCHOR RD SINGAPORE,"Rochor Road, Selegie, Rochor, Singapore, Central, 188022, Singapore",1.3007844,103.8557204
9 SELEGIE RD SINGAPORE,"QJ Western Food - Hainanese Chicken Rice, 9, Selegie Road, Selegie, Rochor, Singapore, Central, 188214, Singapore",1.3030457,103.8509438
10 SELEGIE RD SINGAPORE,"Selegie Road, Selegie, Rochor, Singapore, Central, 228673, Singapore",1.3049244,103.85081
232 BAIN ST SINGAPORE,"Bain Street, Selegie, Rochor, Singapore, Central, 188537, Singapore",1.2976486,103.8532702
663 BUFFALO RD SINGAPORE,"663, Buffalo Road, Little India, Rochor, Singapore, Central, 210663, Singapore",1.3056405,103.85077248605603
662 BUFFALO RD SINGAPORE,"Selvi Stores, 662, Buffalo Road, Little India, Rochor, Singapore, Central, 219178, Singapore",1.3061466,103.8500303
335B SMITH ST SINGAPORE,"335B, Smith Street, Chinatown, Outram, Singapore, Central, 052335, Singapore",1.2823852,103.84344975082999
639 ROWELL RD SINGAPORE,"Rowell Road, Little India, Rochor, Singapore, Central, 207995, Singapore",1.3087409,103.8546331
632 VEERASAMY RD SINGAPORE,"632, Veerasamy Road, Rowell Court, Rochor, Singapore, Central, 200632, Singapore",1.3060727,103.85449647499833
633 VEERASAMY RD SINGAPORE,"633, Veerasamy Road, Rowell Court, Rochor, Singapore, Central, 200633, Singapore",1.30582635,103.85526634099989
642 ROWELL RD SINGAPORE,"642, Rowell Road, Little India, Rochor, Singapore, Central, 200642, Singapore",1.3078058000000001,103.85653170338765
1 TECK WHYE AVE SINGAPORE,"1, Teck Whye Avenue, Teck Whye Heights, Choa Chu Kang, Singapore, Southwest, 680001, Singapore",1.3825069,103.7517128945515
4 TECK WHYE AVE SINGAPORE,"Street art by Piet Mondrian, 4, Teck Whye Avenue, Teck Whye Heights, Choa Chu Kang, Singapore, Southwest, 680004, Singapore",1.3820645,103.7525295
10 TECK WHYE AVE SINGAPORE,"Teck Whye Avenue, Teck Whye, Choa Chu Kang, Southwest, 680010, Singapore",1.3801319,103.7558789
16 TECK WHYE LANE SINGAPORE,"16, Teck Whye Lane, Teck Whye Heights, Choa Chu Kang, Singapore, Southwest, 680016, Singapore",1.3785309,103.75500878355686
26 TECK WHYE LANE SINGAPORE,"Sinaran Seafood & Catering, 26, Teck Whye Lane, Teck Whye Heights, Choa Chu Kang, Singapore, Southwest, 680026, Singapore",1.3778441,103.7558051
13 TECK WHYE LANE SINGAPORE,"13, Teck Whye Lane, Teck Whye Heights, Choa Chu Kang, Singapore, Southwest, 680013, Singapore",1.3789308999999998,103.75583101876923
440 CLEMENTI AVE 3 SINGAPORE,"Clementi Avenue 3, Clementi, Southwest, 121440, Singapore",1.315951,103.7646195
509 WEST COAST DR SINGAPORE,"509, West Coast Drive, Clementi, Singapore, Southwest, 120509, Singapore",1.31115075,103.76098698263525
363 CLEMENTI AVE 2 SINGAPORE,"363, Clementi Avenue 2, Clementi, Singapore, Southwest, 120363, Singapore",1.3127562,103.76900240541246
365 CLEMENTI AVE 2 SINGAPORE,"365, Clementi Avenue 2, Clementi, Singapore, Southwest, 120365, Singapore",1.31228525,103.77000210629676
427 CLEMENTI AVE 3 SINGAPORE,"427, Clementi Avenue 3, Clementi, Singapore, Southwest, 120427, Singapore",1.31197215,103.76381290114608
334 CLEMENTI AVE 2 SINGAPORE,"334, Clementi Avenue 2, Clementi, Singapore, Southwest, 120334, Singapore",1.3151301,103.7684348421302
329 CLEMENTI AVE 2 SINGAPORE,"329, Clementi Avenue 2, Clementi, Singapore, Southwest, 120329, Singapore",1.31308435,103.76740054021462
323 CLEMENTI AVE 5 SINGAPORE,"Clementi Avenue 5, Clementi, Southwest, 120345, Singapore",1.317397,103.7688249
322 CLEMENTI AVE 5 SINGAPORE,"322, Clementi Avenue 5, Clementi, Singapore, Southwest, 120322, Singapore",1.31612265,103.76638970074166
326 CLEMENTI AVE 5 SINGAPORE,"Clementi Avenue 5, Clementi, Southwest, 120345, Singapore",1.317397,103.7688249
314 CLEMENTI AVE 4 SINGAPORE,"Clementi Avenue 4, Clementi, Southwest, 120320, Singapore",1.3166663,103.7657122
313 CLEMENTI AVE 4 SINGAPORE,"Clementi Avenue 4, Clementi, Southwest, 120320, Singapore",1.3166663,103.7657122
312 CLEMENTI AVE 4 SINGAPORE,"312, Clementi Avenue 4, Clementi, Singapore, Southwest, 120312, Singapore",1.3188201,103.7641218
354 CLEMENTI AVE 2 SINGAPORE,"UOB, 354, Clementi Avenue 2, Clementi, Singapore, Southwest, 120354, Singapore",1.3139608,103.7711126
435 CLEMENTI AVE 3 SINGAPORE,"435, Clementi Avenue 3, Clementi, Singapore, Southwest, 120435, Singapore",1.31457215,103.76258260024346
433 CLEMENTI AVE 3 SINGAPORE,"433, Clementi Avenue 3, Clementi, Singapore, Southwest, 120433, Singapore",1.3139858,103.76186458092509
506 WEST COAST DR SINGAPORE,"506, West Coast Drive, Clementi, Singapore, Southwest, 120506, Singapore",1.31245905,103.76098891941668
508 WEST COAST DR SINGAPORE,"508, West Coast Drive, Clementi, Singapore, Southwest, 120508, Singapore",1.31166925,103.76173370622814
401 CLEMENTI AVE 1 SINGAPORE,"Clementi Avenue 1, Clementi, Southwest, 121420, Singapore",1.3101798,103.768436
320 CLEMENTI AVE 4 SINGAPORE,"Clementi Jade, 320, Clementi Avenue 4, Clementi, Singapore, Southwest, 120320, Singapore",1.3172026,103.76557749427535
310 CLEMENTI AVE 4 SINGAPORE,"Clementi Meadows, 310, Clementi Avenue 4, Clementi, Singapore, Southwest, 120310, Singapore",1.32023545,103.76608136487303
309 CLEMENTI AVE 4 SINGAPORE,"Clementi Meadows, 309, Clementi Avenue 4, Clementi, Singapore, Southwest, 120309, Singapore",1.3209119,103.7664305897355
307 CLEMENTI AVE 4 SINGAPORE,"Clementi Meadows, 307, Clementi Avenue 4, Clementi, Singapore, Southwest, 120307, Singapore",1.3214166500000002,103.7671518804967
305 CLEMENTI AVE 4 SINGAPORE,"Clementi Meadows, 305, Clementi Avenue 4, Clementi, Singapore, Southwest, 120305, Singapore",1.32198195,103.76606552864872
306 CLEMENTI AVE 4 SINGAPORE,"Clementi Meadows, 306, Clementi Avenue 4, Clementi, Singapore, Southwest, 120306, Singapore",1.3214131,103.76595706413028
303 CLEMENTI AVE 4 SINGAPORE,"Clementi Meadows, 303, Clementi Avenue 4, Clementi, Singapore, Southwest, 120303, Singapore",1.3213542999999999,103.76486146560785
346 CLEMENTI AVE 5 SINGAPORE,"346, Clementi Avenue 5, Clementi, Singapore, Southwest, 120346, Singapore",1.31699755,103.77016231851425
431 CLEMENTI AVE 3 SINGAPORE,"Free & Easy Minimart, 431, Clementi Avenue 3, Clementi, Singapore, Southwest, 120431, Singapore",1.3137768,103.7623974
339 CLEMENTI AVE 5 SINGAPORE,"339, Clementi Avenue 5, Clementi, Singapore, Southwest, 120339, Singapore",1.31955795,103.7693298033208
515 WEST COAST RD SINGAPORE,"West Coast Pride, 515, West Coast Road, Clementi, Singapore, Southwest, 120515, Singapore",1.3084045999999998,103.75974050145163
520 WEST COAST RD SINGAPORE,"West Coast Pride, 520, West Coast Road, Clementi, Singapore, Southwest, 120520, Singapore",1.3071067,103.759702693552
602 CLEMENTI WEST ST 1 SINGAPORE,"602, Clementi West Street 1, Clementi, Singapore, Southwest, 120602, Singapore",1.30502125,103.76603779252622
607 CLEMENTI WEST ST 1 SINGAPORE,"607, Clementi West Street 1, Clementi, Singapore, Southwest, 120607, Singapore",1.30421425,103.76791367626868
608 CLEMENTI WEST ST 1 SINGAPORE,"608, Clementi West Street 1, Clementi, Singapore, Southwest, 120608, Singapore",1.30433125,103.76660598622286
702 WEST COAST RD SINGAPORE,"702, West Coast Road, Clementi, Singapore, Southwest, 120702, Singapore",1.30721985,103.76120571098966
703 WEST COAST RD SINGAPORE,"703, West Coast Road, Clementi, Singapore, Southwest, 120703, Singapore",1.3066301,103.76090633440887
704 WEST COAST RD SINGAPORE,"Sasco Integrated Eldercare Centre, 704, West Coast Road, Clementi, Singapore, Southwest, 120704, Singapore",1.3062806,103.7608104
711 CLEMENTI WEST ST 2 SINGAPORE,"711, Clementi West Street 2, Clementi, Singapore, Southwest, 120711, Singapore",1.30502805,103.76109553449069
705 CLEMENTI WEST ST 2 SINGAPORE,"705, Clementi West Street 2, Clementi, Singapore, Southwest, 120705, Singapore",1.3056139,103.76079913984005
713 CLEMENTI WEST ST 2 SINGAPORE,"713, Clementi West Street 2, Clementi, Singapore, Southwest, 120713, Singapore",1.30416475,103.7622406568451
731 CLEMENTI WEST ST 2 SINGAPORE,"731, Clementi West Street 2, Clementi, Singapore, Southwest, 120731, Singapore",1.30416165,103.76284233708454
728 CLEMENTI WEST ST 2 SINGAPORE,"728, Clementi West Street 2, Clementi, Singapore, Southwest, 120728, Singapore",1.30533475,103.76382195571016
706 CLEMENTI WEST ST 2 SINGAPORE,"706, Clementi West Street 2, Clementi, Singapore, Southwest, 120706, Singapore",1.3067003000000001,103.7625254774558
710 CLEMENTI WEST ST 2 SINGAPORE,"Janji Ride, 710, Clementi West Street 2, Clementi, Singapore, Southwest, 120710, Singapore",1.3065249,103.7616329
610 CLEMENTI WEST ST 1 SINGAPORE,"610, Clementi West Street 1, Clementi, Singapore, Southwest, 120610, Singapore",1.3048227,103.7690520033972
113 CLEMENTI ST 13 SINGAPORE,"Sunset Way Residence, 113, Clementi Street 13, Sunset Way Residence, Clementi, Singapore, Northwest, 120113, Singapore",1.3236607999999999,103.77018418574401
315 CLEMENTI AVE 4 SINGAPORE,"Clementi Jade, 315, Clementi Avenue 4, Clementi, Singapore, Southwest, 120315, Singapore",1.3184468,103.76547446445326
311 CLEMENTI AVE 4 SINGAPORE,"Trevilis, 311, Clementi Avenue 4, Clementi, Singapore, Southwest, 120311, Singapore",1.31934935,103.76514675
301 CLEMENTI AVE 4 SINGAPORE,"Clementi Meadows, 301, Clementi Avenue 4, Clementi, Singapore, Southwest, 120301, Singapore",1.3221629,103.76494734149549
609 CLEMENTI WEST ST 1 SINGAPORE,"609, Clementi West Street 1, Clementi, Singapore, Southwest, 120609, Singapore",1.30405605,103.76553421786328
729 CLEMENTI WEST ST 2 SINGAPORE,"729, Clementi West Street 2, Clementi, Singapore, Southwest, 120729, Singapore",1.3049989000000002,103.76353259999999
707 CLEMENTI WEST ST 2 SINGAPORE,"707, Clementi West Street 2, Clementi, Singapore, Southwest, 120707, Singapore",1.3062559999999999,103.76245476314472
371 CLEMENTI AVE 4 SINGAPORE,"371, Clementi Avenue 4, Clementi, Singapore, Southwest, 120371, Singapore",1.3202552,103.7683942044597
205 CLEMENTI AVE 6 SINGAPORE,"Clementi Avenue 6, Clementi, Southwest, 121209, Singapore",1.3219967,103.7640848
336 CLEMENTI AVE 2 SINGAPORE,"336, Clementi Avenue 2, Clementi, Singapore, Southwest, 120336, Singapore",1.31667005,103.76930170429165
337 CLEMENTI AVE 2 SINGAPORE,"337, Clementi Avenue 2, Clementi, Singapore, Southwest, 120337, Singapore",1.3160509999999999,103.76918618112039
717 CLEMENTI WEST ST 2 SINGAPORE,"717, Clementi West Street 2, Clementi, Singapore, Southwest, 120717, Singapore",1.30320085,103.7625796509987
723 CLEMENTI WEST ST 2 SINGAPORE,"723, Clementi West Street 2, Clementi, Singapore, Southwest, 120723, Singapore",1.3030667999999999,103.76345405049443
